Attribute,Interpretation,Kappa (n=5),# of submissions,Average # added,Average # removed,shared_adjectives,shared_dependencies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wariness_1:07:00::,Moderate Agreement,0.4782214156,6,1,0.1666666667,"['unwary', 'gullible', 'unguarded', 'wary', 'on_guard']",unwary = gullible,unwary = unguarded,unwary < wary,unwary < on_guard,gullible = unguarded,gullible < wary,gullible < on_guard,unguarded < wary,unguarded < on_guard,wary = on_guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liveliness_1:07:00::,Fair Agreement,0.2276887872,6,1,0.3333333333,"['bouncing', 'bubbling', 'alive', 'breezy', 'effusive', 'live']",bouncing > breezy,bubbling < alive,bubbling > breezy,bubbling < effusive,bubbling < live,alive > breezy,alive > effusive,breezy < effusive,breezy < live,effusive < live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kindness_1:07:00::,Moderate Agreement,0.5796275709,6,1,0.1666666667,"['sympathetic', 'kind', 'unkind', 'hurtful', 'unsympathetic', 'gentle', 'kind-hearted', 'cutting', 'rough', 'gracious']",sympathetic = kind,sympathetic > unkind,sympathetic > hurtful,sympathetic > unsympathetic,sympathetic > gentle,sympathetic = kind-hearted,sympathetic > cutting,sympathetic > rough,sympathetic = gracious,kind > unkind,kind > hurtful,kind > unsympathetic,kind > gentle,kind = kind-hearted,kind > cutting,kind > rough,kind = gracious,unkind = unsympathetic,unkind < gentle,unkind < kind-hearted,unkind = rough,unkind < gracious,hurtful < unsympathetic,hurtful < gentle,hurtful < kind-hearted,hurtful = cutting,hurtful < gracious,unsympathetic < gentle,unsympathetic < kind-hearted,unsympathetic > cutting,unsympathetic < gracious,gentle < kind-hearted,gentle > cutting,gentle > rough,gentle < gracious,kind-hearted > cutting,kind-hearted > rough,kind-hearted = gracious,cutting < gracious,rough < gracious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fertility_1:26:00::,Moderate Agreement,0.5680894309,6,1,0.3333333333,"['fertile', 'fecund', 'unfertilized', 'barren', 'conceptive', 'sterile']",fertile = fecund,fertile > unfertilized,fertile > barren,fertile > conceptive,fertile > sterile,fecund > unfertilized,fecund > barren,fecund > conceptive,fecund > sterile,unfertilized < conceptive,unfertilized = sterile,barren < conceptive,barren = sterile,conceptive > sterile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
readiness_1:26:00::,Moderate Agreement,0.4881889764,6,1,0.5,"['set', 'prompt', 'ripe', 'unripe', 'in_order', 'at_the_ready', 'unready', 'ready']",set > prompt,set > unripe,set > in_order,set > unready,set = ready,prompt > unripe,prompt < at_the_ready,prompt > unready,prompt < ready,ripe > unripe,ripe > in_order,ripe = at_the_ready,ripe > unready,ripe = ready,unripe < in_order,unripe < at_the_ready,unripe = unready,unripe < ready,in_order < at_the_ready,in_order > unready,in_order < ready,at_the_ready > unready,at_the_ready = ready,unready < ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
consistency_1:07:00::,Fair Agreement,0.2713331049,6,1,1.5,"['soupy', 'coagulable', 'syrupy', 'thin', 'stringy', 'clogged', 'thick']",soupy < coagulable,soupy > syrupy,soupy > thin,soupy > stringy,soupy < clogged,soupy < thick,coagulable > syrupy,coagulable > thin,coagulable > stringy,coagulable < clogged,coagulable < thick,syrupy > thin,syrupy < clogged,syrupy < thick,thin < stringy,thin < clogged,thin < thick,stringy < clogged,stringy < thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
utility_1:07:00::,Moderate Agreement,0.4705082441,6,1,0.3333333333,"['unserviceable', 'useful', 'multipurpose', 'serviceable', 'utilitarian', 'utilizable', 'useless', 'futile']",unserviceable < useful,unserviceable < multipurpose,unserviceable < serviceable,unserviceable < utilitarian,unserviceable < utilizable,unserviceable = useless,useful > serviceable,useful > useless,useful > futile,multipurpose > serviceable,multipurpose < utilizable,multipurpose > useless,multipurpose > futile,serviceable < utilitarian,serviceable < utilizable,serviceable > useless,serviceable > futile,utilitarian = utilizable,utilitarian > useless,utilitarian > futile,utilizable > useless,utilizable > futile,useless < futile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handiness_1:07:00::,Moderate Agreement,0.5705338503,6,0.6666666667,3.5,"['available', 'accessible', 'unavailable', 'unobtainable', 'acquirable', 'inaccessible', 'obtainable', 'ready', 'handy']",available = accessible,available > unavailable,available > unobtainable,available > acquirable,available > inaccessible,available > obtainable,available > ready,available = handy,accessible > unavailable,accessible > unobtainable,accessible > acquirable,accessible > inaccessible,accessible > obtainable,accessible > ready,accessible = handy,unavailable = unobtainable,unavailable < acquirable,unavailable = inaccessible,unavailable < obtainable,unavailable < ready,unavailable < handy,unobtainable < acquirable,unobtainable = inaccessible,unobtainable < obtainable,unobtainable < ready,unobtainable < handy,acquirable > inaccessible,acquirable > ready,acquirable < handy,inaccessible < obtainable,inaccessible < ready,inaccessible < handy,obtainable < ready,obtainable < handy,ready < handy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
confidence_1:12:00::,Moderate Agreement,0.4375,6,1,0,"['reassured', 'self-confident', 'assured', 'shy', 'confident', 'positive']",reassured < self-confident,reassured > assured,reassured > shy,reassured < confident,reassured > positive,self-confident > assured,self-confident > shy,self-confident < confident,self-confident > positive,assured > shy,assured < confident,shy < confident,shy < positive,confident > positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weight_1:07:00::,Substantial Agreement,0.6281464531,6,1,0.1666666667,"['heavy', 'buoyant', 'soggy', 'non-buoyant', 'lighter-than-air', 'light', 'hefty', 'dense', 'massive', 'lightweight', 'airy', 'low-density', 'heavier-than-air']",heavy > buoyant,heavy > soggy,heavy > non-buoyant,heavy > lighter-than-air,heavy > light,heavy > hefty,heavy > dense,heavy = massive,heavy > lightweight,heavy > airy,heavy > low-density,heavy > heavier-than-air,buoyant < soggy,buoyant < non-buoyant,buoyant > lighter-than-air,buoyant > light,buoyant < hefty,buoyant < dense,buoyant < massive,buoyant > lightweight,buoyant > airy,buoyant > low-density,buoyant < heavier-than-air,soggy = non-buoyant,soggy > lighter-than-air,soggy > light,soggy < hefty,soggy < dense,soggy < massive,soggy > lightweight,soggy > airy,soggy > low-density,soggy > heavier-than-air,non-buoyant > lighter-than-air,non-buoyant > light,non-buoyant < hefty,non-buoyant < dense,non-buoyant < massive,non-buoyant > lightweight,non-buoyant > airy,non-buoyant > low-density,non-buoyant > heavier-than-air,lighter-than-air < hefty,lighter-than-air < dense,lighter-than-air < massive,lighter-than-air < lightweight,lighter-than-air = airy,lighter-than-air < low-density,lighter-than-air < heavier-than-air,light < hefty,light < dense,light < massive,light < heavier-than-air,hefty > dense,hefty < massive,hefty > lightweight,hefty > airy,hefty > low-density,hefty > heavier-than-air,dense < massive,dense > lightweight,dense > airy,dense > low-density,dense > heavier-than-air,massive > lightweight,massive > airy,massive > low-density,massive > heavier-than-air,lightweight > airy,lightweight < heavier-than-air,airy < low-density,airy < heavier-than-air,low-density < heavier-than-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
size_1:07:00::,Moderate Agreement,0.5879007286,7,0.4285714286,1,"['large', 'little', 'smaller', 'giant', 'wide', 'double', 'cosmic', 'vast', 'great', 'tiny', 'lesser', 'atomic', 'grand', 'enormous', 'minute', 'massive']",large > little,large > smaller,large < giant,large < wide,large > double,large < cosmic,large < vast,large < great,large > tiny,large > lesser,large > atomic,large < grand,large < enormous,large > minute,large < massive,little < smaller,little < giant,little < wide,little < double,little < cosmic,little < vast,little < great,little > tiny,little < lesser,little > atomic,little < grand,little < enormous,little = minute,little < massive,smaller < giant,smaller < wide,smaller < double,smaller < cosmic,smaller < vast,smaller < great,smaller > tiny,smaller = lesser,smaller > atomic,smaller < grand,smaller < enormous,smaller > minute,smaller < massive,giant > wide,giant > double,giant < cosmic,giant > great,giant > tiny,giant > lesser,giant > atomic,giant = grand,giant = enormous,giant > minute,wide > double,wide < cosmic,wide < vast,wide > tiny,wide > lesser,wide > atomic,wide = grand,wide < enormous,wide > minute,wide < massive,double < cosmic,double < vast,double < great,double > tiny,double > lesser,double > atomic,double < grand,double < enormous,double > minute,double < massive,cosmic > vast,cosmic > great,cosmic > tiny,cosmic > lesser,cosmic > atomic,cosmic > grand,cosmic = enormous,cosmic > minute,cosmic > massive,vast > great,vast > tiny,vast > lesser,vast > atomic,vast > grand,vast > minute,vast > massive,great > tiny,great > lesser,great > atomic,great < enormous,great > minute,great = massive,tiny < lesser,tiny = atomic,tiny < grand,tiny < enormous,tiny < massive,lesser > atomic,lesser < grand,lesser < enormous,lesser > minute,lesser < massive,atomic < grand,atomic < enormous,atomic = minute,atomic < massive,grand < enormous,grand > minute,grand < massive,enormous > minute,enormous = massive,minute < massive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opacity_1:07:00::,Fair Agreement,0.2397981571,8,1,0.25,"['opaque', 'solid', 'muddy', 'frosted', 'milky', 'foggy', 'semiopaque']",opaque > solid,opaque > muddy,opaque > frosted,opaque > milky,opaque > foggy,opaque > semiopaque,solid > muddy,solid > frosted,solid > milky,solid > foggy,solid > semiopaque,muddy > frosted,muddy > milky,muddy > foggy,muddy > semiopaque,frosted < milky,frosted > foggy,frosted < semiopaque,milky > foggy,milky < semiopaque,foggy < semiopaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recognition_1:26:00::,Substantial Agreement,0.6519966254,8,1,1,"['unacknowledged', 'acknowledged', 'secret', 'unsung', 'unrecognized', 'accepted']",unacknowledged < acknowledged,unacknowledged = secret,unacknowledged = unsung,unacknowledged < unrecognized,unacknowledged < accepted,acknowledged > secret,acknowledged > unsung,acknowledged > unrecognized,acknowledged > accepted,secret = unsung,secret < unrecognized,secret < accepted,unsung < unrecognized,unsung < accepted,unrecognized < accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
intelligence_1:09:00::,Substantial Agreement,0.682805356,6,1,1,"['clever', 'natural', 'brilliant', 'headless', 'bright', 'stupid', 'intelligent']",clever > natural,clever < brilliant,clever > headless,clever > stupid,clever < intelligent,natural < brilliant,natural > headless,natural < bright,natural > stupid,natural < intelligent,brilliant > headless,brilliant > bright,brilliant > stupid,brilliant > intelligent,headless < bright,headless = stupid,headless < intelligent,bright > stupid,bright < intelligent,stupid < intelligent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distance_1:07:00::,Moderate Agreement,0.4733774332,6,0.3333333333,1.3333333333,"['walking', 'utmost', 'out-of-town', 'farther', 'approximate', 'immediate', 'next', 'far', 'distant', 'deep', 'adjacent', 'further', 'close', 'removed', 'nearby']",walking < utmost,walking < out-of-town,walking < farther,walking > approximate,walking > immediate,walking > next,walking < far,walking < distant,walking < deep,walking > adjacent,walking < further,walking > close,walking < removed,walking > nearby,utmost > out-of-town,utmost > approximate,utmost > immediate,utmost > next,utmost > far,utmost > distant,utmost > deep,utmost > adjacent,utmost > close,utmost > removed,utmost > nearby,out-of-town < farther,out-of-town > approximate,out-of-town > immediate,out-of-town > next,out-of-town > distant,out-of-town < deep,out-of-town > adjacent,out-of-town < further,out-of-town > close,out-of-town > removed,out-of-town > nearby,farther > approximate,farther > immediate,farther > next,farther > far,farther > distant,farther > deep,farther > adjacent,farther > close,farther > removed,farther > nearby,approximate > immediate,approximate > next,approximate < far,approximate < distant,approximate < deep,approximate > adjacent,approximate < further,approximate > close,approximate < removed,approximate > nearby,immediate < far,immediate < distant,immediate < deep,immediate > adjacent,immediate < further,immediate < removed,immediate > nearby,next < far,next < distant,next < deep,next > adjacent,next < further,next < removed,next > nearby,far = distant,far < deep,far > adjacent,far < further,far > close,far > removed,far > nearby,distant < deep,distant > adjacent,distant < further,distant > close,distant > removed,distant > nearby,deep > adjacent,deep < further,deep > close,deep > removed,deep > nearby,adjacent < further,adjacent < close,adjacent < removed,adjacent = nearby,further > close,further > removed,further > nearby,close < removed,close > nearby,removed > nearby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quality_1:07:00::,Substantial Agreement,0.6637374462,8,0.5,3.625,"['poor', 'great', 'good', 'satisfactory', 'terrible', 'bad']",poor < great,poor < good,poor < satisfactory,poor > terrible,poor = bad,great > good,great > satisfactory,great > terrible,great > bad,good > satisfactory,good > terrible,good > bad,satisfactory > terrible,satisfactory > bad,terrible < bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pride_1:07:00::,Fair Agreement,0.2776486217,6,1,1,"['overproud', 'beaming', 'house-proud', 'proud', 'disdainful', 'dignified', 'shabby-genteel', 'pleased', 'arrogant']",overproud > beaming,overproud > house-proud,overproud > proud,overproud > disdainful,overproud > dignified,overproud > shabby-genteel,overproud > pleased,overproud = arrogant,beaming < house-proud,beaming < proud,beaming > disdainful,beaming > dignified,beaming > shabby-genteel,beaming < pleased,beaming < arrogant,house-proud < proud,house-proud > disdainful,house-proud > dignified,house-proud > shabby-genteel,house-proud < pleased,house-proud < arrogant,proud > disdainful,proud > dignified,proud > shabby-genteel,proud > pleased,proud > arrogant,disdainful = dignified,disdainful < shabby-genteel,disdainful < pleased,disdainful < arrogant,dignified < pleased,dignified < arrogant,shabby-genteel < pleased,shabby-genteel < arrogant,pleased < arrogant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
friendliness_1:07:00::,Moderate Agreement,0.5021669282,6,1,0.3333333333,"['scowling', 'uncordial', 'cordial', 'intimate', 'companionate', 'neighborly', 'chilly', 'unfriendly', 'unneighborly', 'social', 'comradely', 'friendly', 'chummy']",scowling < uncordial,scowling < cordial,scowling < intimate,scowling < companionate,scowling < neighborly,scowling < chilly,scowling < unneighborly,scowling < social,scowling < comradely,scowling < friendly,scowling < chummy,uncordial < cordial,uncordial < intimate,uncordial < companionate,uncordial < neighborly,uncordial > chilly,uncordial > unfriendly,uncordial > unneighborly,uncordial < social,uncordial < comradely,uncordial < friendly,uncordial < chummy,cordial < intimate,cordial < companionate,cordial < neighborly,cordial > chilly,cordial > unfriendly,cordial > unneighborly,cordial < social,cordial < comradely,cordial < friendly,cordial < chummy,intimate > companionate,intimate > neighborly,intimate > chilly,intimate > unfriendly,intimate > unneighborly,intimate > social,intimate > comradely,intimate > chummy,companionate > chilly,companionate > unfriendly,companionate > unneighborly,companionate > social,companionate < friendly,companionate < chummy,neighborly > chilly,neighborly > unfriendly,neighborly > unneighborly,neighborly > social,neighborly < comradely,neighborly < friendly,neighborly < chummy,chilly > unfriendly,chilly < unneighborly,chilly < social,chilly < comradely,chilly < friendly,chilly < chummy,unfriendly < unneighborly,unfriendly < social,unfriendly < comradely,unfriendly < friendly,unfriendly < chummy,unneighborly < social,unneighborly < comradely,unneighborly < friendly,unneighborly < chummy,social < comradely,social < friendly,social < chummy,comradely < friendly,comradely = chummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
success_1:26:00::,Substantial Agreement,0.6383489723,6,0.3333333333,1.3333333333,"['scoreless', 'down-and-out', 'unfulfilled', 'successful', 'attempted', 'winless', 'productive', 'defeated', 'ruined', 'made', 'roaring', 'unsuccessful', 'self-defeating', 'winning', 'hitless']",scoreless < down-and-out,scoreless < unfulfilled,scoreless < successful,scoreless < attempted,scoreless = winless,scoreless < productive,scoreless > defeated,scoreless > ruined,scoreless < made,scoreless < roaring,scoreless > unsuccessful,scoreless < winning,scoreless = hitless,down-and-out < unfulfilled,down-and-out < successful,down-and-out < attempted,down-and-out > winless,down-and-out < productive,down-and-out > defeated,down-and-out > ruined,down-and-out < made,down-and-out < roaring,down-and-out > unsuccessful,down-and-out < winning,down-and-out > hitless,unfulfilled < successful,unfulfilled < attempted,unfulfilled > winless,unfulfilled < productive,unfulfilled > defeated,unfulfilled > ruined,unfulfilled < made,unfulfilled < roaring,unfulfilled > unsuccessful,unfulfilled > self-defeating,unfulfilled < winning,unfulfilled > hitless,successful > attempted,successful > winless,successful > productive,successful > defeated,successful > ruined,successful > made,successful > roaring,successful > unsuccessful,successful > self-defeating,successful = winning,successful > hitless,attempted > winless,attempted < productive,attempted > defeated,attempted > ruined,attempted < made,attempted < roaring,attempted > unsuccessful,attempted > self-defeating,attempted < winning,attempted > hitless,winless < productive,winless > defeated,winless > ruined,winless < made,winless < roaring,winless < winning,winless = hitless,productive > defeated,productive > ruined,productive < made,productive < roaring,productive > unsuccessful,productive > self-defeating,productive < winning,productive > hitless,defeated < made,defeated < roaring,defeated < self-defeating,defeated < winning,defeated < hitless,ruined < made,ruined < roaring,ruined < self-defeating,ruined < winning,ruined < hitless,made > unsuccessful,made > self-defeating,made < winning,made > hitless,roaring > unsuccessful,roaring > self-defeating,roaring < winning,roaring > hitless,unsuccessful < winning,unsuccessful < hitless,self-defeating < winning,winning > hitless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curliness_1:07:00::,Substantial Agreement,0.6655132641,5,1,0.4,"['curly', 'straight', 'permed', 'uncurled', 'wavy', 'unpermed', 'ringleted', 'curled']",curly > straight,curly > permed,curly > uncurled,curly > wavy,curly > unpermed,curly = ringleted,curly = curled,straight < permed,straight < uncurled,straight < wavy,straight < unpermed,straight < ringleted,straight < curled,permed > uncurled,permed > wavy,permed > unpermed,permed < curled,uncurled < wavy,uncurled < ringleted,uncurled < curled,wavy > unpermed,wavy < ringleted,wavy < curled,unpermed < ringleted,unpermed < curled,ringleted = curled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loyalty_1:07:00::,Moderate Agreement,0.4825,8,1,1.5,"['subversive', 'allegiant', 'disloyal', 'rebellious', 'loyal', 'mutinous', 'traitorous']",subversive < allegiant,subversive = rebellious,subversive < loyal,subversive = traitorous,allegiant > disloyal,allegiant > rebellious,allegiant = loyal,allegiant > mutinous,allegiant > traitorous,disloyal < loyal,disloyal > mutinous,disloyal > traitorous,rebellious < loyal,rebellious > mutinous,rebellious > traitorous,loyal > mutinous,loyal > traitorous,mutinous = traitorous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensationalism_1:10:01::,Fair Agreement,0.2149758454,5,1,0,"['sensational', 'shocking', 'screaming', 'unsensational', 'yellow']",sensational > screaming,sensational > unsensational,sensational > yellow,shocking = screaming,shocking > unsensational,shocking > yellow,screaming > unsensational,screaming > yellow,unsensational < yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch_1:07:00::,Fair Agreement,0.3559146161,9,1,0.8888888889,"['alto', 'baritone', 'sopranino', 'deep', 'high', 'sharp', 'soprano', 'contrabass', 'low', 'tenor', 'altissimo', 'falsetto']",alto > baritone,alto < sopranino,alto > deep,alto < high,alto < sharp,alto < soprano,alto > contrabass,alto > low,alto > tenor,alto < altissimo,alto < falsetto,baritone < sopranino,baritone < high,baritone < sharp,baritone < soprano,baritone > contrabass,baritone > low,baritone < tenor,baritone < altissimo,baritone < falsetto,sopranino > deep,sopranino > high,sopranino > sharp,sopranino > contrabass,sopranino > low,sopranino > tenor,sopranino > altissimo,deep < high,deep < sharp,deep < soprano,deep > contrabass,deep > low,deep < tenor,deep < altissimo,deep < falsetto,high < sharp,high < soprano,high > contrabass,high > low,high > tenor,high > altissimo,high < falsetto,sharp > contrabass,sharp > low,sharp > tenor,sharp > altissimo,sharp > falsetto,soprano > contrabass,soprano > low,soprano > tenor,soprano > altissimo,soprano > falsetto,contrabass < tenor,contrabass < altissimo,contrabass < falsetto,low < tenor,low < altissimo,low < falsetto,tenor < altissimo,tenor < falsetto,altissimo < falsetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
formality_1:07:00::,Moderate Agreement,0.4964883289,8,0.625,2.125,"['conversational', 'conventional', 'black-tie', 'stiff', 'informal', 'ceremonial', 'nominal', 'dress', 'casual', 'formal']",conversational < conventional,conversational < black-tie,conversational < stiff,conversational > informal,conversational < ceremonial,conversational < nominal,conversational < dress,conversational < casual,conversational < formal,conventional < black-tie,conventional > stiff,conventional > informal,conventional < ceremonial,conventional < nominal,conventional < dress,conventional < formal,black-tie > stiff,black-tie > informal,black-tie = ceremonial,black-tie > nominal,black-tie > dress,black-tie > casual,black-tie = formal,stiff > informal,stiff < ceremonial,stiff > nominal,stiff < dress,stiff > casual,stiff < formal,informal < ceremonial,informal < nominal,informal < dress,informal < casual,informal < formal,ceremonial > nominal,ceremonial > dress,ceremonial > casual,ceremonial = formal,nominal < dress,nominal > casual,nominal < formal,dress > casual,dress < formal,casual < formal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finality_1:07:00::,Moderate Agreement,0.5814307458,6,1,0.8333333333,"['indeterminate', 'inconclusive', 'definitive', 'equivocal', 'conclusive']",indeterminate = inconclusive,indeterminate < definitive,indeterminate < equivocal,indeterminate < conclusive,inconclusive < definitive,inconclusive < equivocal,inconclusive < conclusive,definitive > equivocal,definitive = conclusive,equivocal < conclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_1:07:00::,Slight Agreement,0.1345983723,8,0.75,1.75,"['untwisted', 'twisting', 'crooked', 'knotted', 'awry', 'hooked', 'geniculate', 'warped', 'squiggly', 'unbent', 'contorted', 'aligned', 'straight', 'wry']",untwisted < twisting,untwisted < crooked,untwisted < knotted,untwisted > awry,untwisted < hooked,untwisted < geniculate,untwisted < warped,untwisted < squiggly,untwisted > unbent,untwisted < contorted,untwisted > wry,twisting < crooked,twisting < hooked,twisting > warped,twisting < squiggly,twisting > unbent,twisting < contorted,twisting > aligned,twisting > straight,crooked > knotted,crooked > awry,crooked > geniculate,crooked > warped,crooked > squiggly,crooked > unbent,crooked > contorted,crooked > aligned,crooked > straight,crooked > wry,knotted > awry,knotted < hooked,knotted > geniculate,knotted > warped,knotted > unbent,knotted > aligned,knotted > straight,knotted > wry,awry < hooked,awry < geniculate,awry < squiggly,awry > unbent,awry < contorted,awry > aligned,awry > straight,hooked > geniculate,hooked > warped,hooked > squiggly,hooked > unbent,hooked > contorted,hooked > aligned,hooked > straight,hooked = wry,geniculate > warped,geniculate > unbent,geniculate < contorted,geniculate > aligned,geniculate > straight,warped < squiggly,warped > unbent,warped < contorted,warped > straight,squiggly > unbent,squiggly > aligned,squiggly > straight,squiggly > wry,unbent < contorted,unbent < wry,contorted > aligned,contorted > straight,contorted > wry,aligned < wry,straight < wry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
